District Id,Cases,Week
OR_Jagatsinghpur,51,36
OR_Jagatsinghpur,24,37
OR_Jagatsinghpur,32,38
OR_Jagatsinghpur,18,39
OR_Jagatsinghpur,10,40
OR_Jagatsinghpur,20,41
OR_Jagatsinghpur,19,42
OR_Jagatsinghpur,4,43
OR_Jagatsinghpur,3,44
OR_Jagatsinghpur,2,45
OR_Jagatsinghpur,0,46
OR_Jagatsinghpur,7,47
OR_Jagatsinghpur,0,48
OR_Jagatsinghpur,7,49
OR_Jagatsinghpur,16,50
OR_Jagatsinghpur,11,51
OR_Jagatsinghpur,31,52
OR_Jagatsinghpur,128,53
OR_Jagatsinghpur,352,54
OR_Jagatsinghpur,723,55
OR_Jagatsinghpur,1039,56
OR_Jagatsinghpur,1487,57
OR_Jagatsinghpur,1978,58
OR_Jagatsinghpur,1679,59
OR_Jagatsinghpur,2090,60
OR_Jagatsinghpur,1432,61
OR_Jagatsinghpur,832,62
OR_Jagatsinghpur,808,63
OR_Jagatsinghpur,891,64
OR_Jagatsinghpur,794,65
OR_Jagatsinghpur,587,66
OR_Jagatsinghpur,731,67
OR_Jagatsinghpur,540,68
OR_Jagatsinghpur,480,69
OR_Jagatsinghpur,432,70
OR_Jajpur,0,1
OR_Jajpur,0,2
OR_Jajpur,48,3
OR_Jajpur,7,4
OR_Jajpur,66,5
OR_Jajpur,118,6
OR_Jajpur,20,7
OR_Jajpur,53,8
OR_Jajpur,17,9
OR_Jajpur,32,10
OR_Jajpur,44,11
OR_Jajpur,136,12
OR_Jajpur,258,13
OR_Jajpur,154,14
OR_Jajpur,135,15
OR_Jajpur,200,16
OR_Jajpur,275,17
OR_Jajpur,279,18
OR_Jajpur,737,19
OR_Jajpur,1073,20
OR_Jajpur,699,21
OR_Jajpur,1255,22
OR_Jajpur,1072,23
OR_Jajpur,1201,24
OR_Jajpur,796,25
OR_Jajpur,756,26
OR_Jajpur,638,27
OR_Jajpur,480,28
OR_Jajpur,305,29
OR_Jajpur,248,30
OR_Jajpur,210,31
OR_Jajpur,151,32
OR_Jajpur,133,33
OR_Jajpur,88,34
OR_Jajpur,49,35
OR_Jajpur,70,36
OR_Jajpur,85,37
OR_Jajpur,100,38
OR_Jajpur,75,39
OR_Jajpur,57,40
OR_Jajpur,43,41
OR_Jajpur,34,42
OR_Jajpur,25,43
OR_Jajpur,22,44
OR_Jajpur,19,45
OR_Jajpur,28,46
OR_Jajpur,33,47
OR_Jajpur,29,48
OR_Jajpur,36,49
OR_Jajpur,33,50
OR_Jajpur,45,51
OR_Jajpur,121,52
OR_Jajpur,344,53
OR_Jajpur,638,54
OR_Jajpur,1817,55
OR_Jajpur,2048,56
OR_Jajpur,2478,57
OR_Jajpur,2565,58
OR_Jajpur,3023,59
OR_Jajpur,3261,60
OR_Jajpur,3078,61
OR_Jajpur,2252,62
OR_Jajpur,1970,63
OR_Jajpur,1437,64
OR_Jajpur,1299,65
OR_Jajpur,900,66
OR_Jajpur,801,67
OR_Jajpur,584,68
OR_Jajpur,437,69
OR_Jajpur,335,70
OR_Jharsuguda,0,1
OR_Jharsuguda,0,2
OR_Jharsuguda,2,3
OR_Jharsuguda,0,4
OR_Jharsuguda,0,5
OR_Jharsuguda,3,6
OR_Jharsuguda,2,7
OR_Jharsuguda,1,8
OR_Jharsuguda,7,9
OR_Jharsuguda,6,10
OR_Jharsuguda,59,11
OR_Jharsuguda,48,12
OR_Jharsuguda,37,13
OR_Jharsuguda,47,14
OR_Jharsuguda,61,15
OR_Jharsuguda,44,16
OR_Jharsuguda,68,17
OR_Jharsuguda,126,18
OR_Jharsuguda,257,19
OR_Jharsuguda,363,20
OR_Jharsuguda,453,21
OR_Jharsuguda,762,22
OR_Jharsuguda,743,23
OR_Jharsuguda,1022,24
OR_Jharsuguda,646,25
OR_Jharsuguda,513,26
OR_Jharsuguda,460,27
OR_Jharsuguda,346,28
OR_Jharsuguda,296,29
OR_Jharsuguda,237,30
OR_Jharsuguda,202,31
OR_Jharsuguda,174,32
OR_Jharsuguda,165,33
OR_Jharsuguda,87,34
OR_Jharsuguda,84,35
OR_Jharsuguda,62,36
OR_Jharsuguda,55,37
OR_Jharsuguda,72,38
OR_Jharsuguda,80,39
OR_Jharsuguda,111,40
OR_Jharsuguda,44,41
OR_Jharsuguda,30,42
OR_Jharsuguda,15,43
OR_Jharsuguda,26,44
OR_Jharsuguda,27,45
OR_Jharsuguda,29,46
OR_Jharsuguda,36,47
OR_Jharsuguda,16,48
OR_Jharsuguda,19,49
OR_Jharsuguda,26,50
OR_Jharsuguda,74,51
OR_Jharsuguda,235,52
OR_Jharsuguda,442,53
OR_Jharsuguda,1897,54
OR_Jharsuguda,2731,55
OR_Jharsuguda,2433,56
OR_Jharsuguda,2766,57
OR_Jharsuguda,2131,58
OR_Jharsuguda,1300,59
OR_Jharsuguda,719,60
OR_Jharsuguda,363,61
OR_Jharsuguda,109,62
OR_Jharsuguda,86,63
OR_Jharsuguda,75,64
OR_Jharsuguda,90,65
OR_Jharsuguda,69,66
OR_Jharsuguda,52,67
OR_Jharsuguda,43,68
OR_Jharsuguda,25,69
OR_Jharsuguda,35,70
OR_Kalahandi,0,1
OR_Kalahandi,0,2
OR_Kalahandi,2,3
OR_Kalahandi,0,4
OR_Kalahandi,0,5
OR_Kalahandi,11,6
OR_Kalahandi,9,7
OR_Kalahandi,7,8
OR_Kalahandi,14,9
OR_Kalahandi,23,10
OR_Kalahandi,6,11
OR_Kalahandi,6,12
OR_Kalahandi,3,13
OR_Kalahandi,6,14
OR_Kalahandi,26,15
OR_Kalahandi,126,16
OR_Kalahandi,226,17
OR_Kalahandi,250,18
OR_Kalahandi,337,19
OR_Kalahandi,180,20
OR_Kalahandi,323,21
OR_Kalahandi,364,22
OR_Kalahandi,547,23
OR_Kalahandi,547,24
OR_Kalahandi,443,25
OR_Kalahandi,535,26
OR_Kalahandi,472,27
OR_Kalahandi,396,28
OR_Kalahandi,299,29
OR_Kalahandi,286,30
OR_Kalahandi,256,31
OR_Kalahandi,182,32
OR_Kalahandi,146,33
OR_Kalahandi,87,34
OR_Kalahandi,92,35
OR_Kalahandi,40,36
OR_Kalahandi,40,37
OR_Kalahandi,23,38
OR_Kalahandi,7,39
OR_Kalahandi,22,40
OR_Kalahandi,8,41
OR_Kalahandi,16,42
OR_Kalahandi,7,43
OR_Kalahandi,12,44
OR_Kalahandi,6,45
OR_Kalahandi,7,46
OR_Kalahandi,4,47
OR_Kalahandi,5,48
OR_Kalahandi,6,49
OR_Kalahandi,51,50
OR_Kalahandi,209,51
OR_Kalahandi,372,52
OR_Kalahandi,614,53
OR_Kalahandi,2338,54
OR_Kalahandi,2105,55
OR_Kalahandi,2615,56
OR_Kalahandi,2346,57
OR_Kalahandi,2032,58
OR_Kalahandi,2239,59
OR_Kalahandi,1322,60
OR_Kalahandi,491,61
OR_Kalahandi,362,62
OR_Kalahandi,218,63
OR_Kalahandi,140,64
OR_Kalahandi,111,65
OR_Kalahandi,64,66
OR_Kalahandi,50,67
OR_Kalahandi,41,68
OR_Kalahandi,25,69
OR_Kalahandi,33,70
OR_Kandhamal,0,1
OR_Kandhamal,0,2
OR_Kandhamal,0,3
OR_Kandhamal,0,4
OR_Kandhamal,0,5
OR_Kandhamal,5,6
OR_Kandhamal,8,7
OR_Kandhamal,12,8
OR_Kandhamal,42,9
OR_Kandhamal,80,10
OR_Kandhamal,30,11
OR_Kandhamal,9,12
OR_Kandhamal,7,13
OR_Kandhamal,13,14
OR_Kandhamal,147,15
OR_Kandhamal,219,16
OR_Kandhamal,268,17
OR_Kandhamal,459,18
OR_Kandhamal,479,19
OR_Kandhamal,348,20
OR_Kandhamal,240,21
OR_Kandhamal,392,22
OR_Kandhamal,627,23
OR_Kandhamal,796,24
OR_Kandhamal,496,25
OR_Kandhamal,374,26
OR_Kandhamal,272,27
OR_Kandhamal,220,28
OR_Kandhamal,105,29
OR_Kandhamal,100,30
OR_Kandhamal,76,31
OR_Kandhamal,46,32
OR_Kandhamal,18,33
OR_Kandhamal,21,34
OR_Kandhamal,7,35
OR_Kandhamal,4,36
OR_Kandhamal,2,37
OR_Kandhamal,4,38
OR_Kandhamal,1,39
OR_Kandhamal,11,40
OR_Kandhamal,2,41
OR_Kandhamal,4,42
OR_Kandhamal,0,43
OR_Kandhamal,3,44
OR_Kandhamal,0,45
OR_Kandhamal,3,46
OR_Kandhamal,1,47
OR_Kandhamal,0,48
OR_Kandhamal,2,49
OR_Kandhamal,2,50
OR_Kandhamal,9,51
OR_Kandhamal,26,52
OR_Kandhamal,74,53
OR_Kandhamal,180,54
OR_Kandhamal,312,55
OR_Kandhamal,485,56
OR_Kandhamal,637,57
OR_Kandhamal,646,58
OR_Kandhamal,665,59
OR_Kandhamal,543,60
OR_Kandhamal,519,61
OR_Kandhamal,324,62
OR_Kandhamal,261,63
OR_Kandhamal,152,64
OR_Kandhamal,153,65
OR_Kandhamal,123,66
OR_Kandhamal,125,67
OR_Kandhamal,117,68
OR_Kandhamal,70,69
OR_Kandhamal,36,70
OR_Kendrapara,0,1
OR_Kendrapara,0,2
OR_Kendrapara,2,3
OR_Kendrapara,6,4
OR_Kendrapara,18,5
OR_Kendrapara,14,6
OR_Kendrapara,31,7
OR_Kendrapara,92,8
OR_Kendrapara,12,9
OR_Kendrapara,23,10
OR_Kendrapara,37,11
OR_Kendrapara,29,12
OR_Kendrapara,32,13
OR_Kendrapara,45,14
OR_Kendrapara,66,15
OR_Kendrapara,85,16
OR_Kendrapara,157,17
OR_Kendrapara,152,18
OR_Kendrapara,312,19
OR_Kendrapara,469,20
OR_Kendrapara,541,21
OR_Kendrapara,812,22
OR_Kendrapara,820,23
OR_Kendrapara,874,24
OR_Kendrapara,768,25
OR_Kendrapara,763,26
OR_Kendrapara,527,27
OR_Kendrapara,447,28
OR_Kendrapara,457,29
OR_Kendrapara,392,30
OR_Kendrapara,330,31
OR_Kendrapara,224,32
OR_Kendrapara,143,33
OR_Kendrapara,94,34
OR_Kendrapara,52,35
OR_Kendrapara,64,36
OR_Kendrapara,84,37
OR_Kendrapara,87,38
OR_Kendrapara,48,39
OR_Kendrapara,12,40
OR_Kendrapara,9,41
OR_Kendrapara,11,42
OR_Kendrapara,3,43
OR_Kendrapara,2,44
OR_Kendrapara,1,45
OR_Kendrapara,6,46
OR_Kendrapara,2,47
OR_Kendrapara,0,48
OR_Kendrapara,4,49
OR_Kendrapara,13,50
OR_Kendrapara,11,51
OR_Kendrapara,23,52
OR_Kendrapara,86,53
OR_Kendrapara,308,54
OR_Kendrapara,436,55
OR_Kendrapara,880,56
OR_Kendrapara,1128,57
OR_Kendrapara,1154,58
OR_Kendrapara,1701,59
OR_Kendrapara,1908,60
OR_Kendrapara,1645,61
OR_Kendrapara,793,62
OR_Kendrapara,818,63
OR_Kendrapara,846,64
OR_Kendrapara,842,65
OR_Kendrapara,536,66
OR_Kendrapara,556,67
OR_Kendrapara,485,68
OR_Kendrapara,264,69
OR_Kendrapara,242,70
OR_Kendujhar,0,1
OR_Kendujhar,0,2
OR_Kendujhar,1,3
OR_Kendujhar,1,4
OR_Kendujhar,2,5
OR_Kendujhar,7,6
OR_Kendujhar,11,7
OR_Kendujhar,10,8
OR_Kendujhar,27,9
OR_Kendujhar,39,10
OR_Kendujhar,9,11
OR_Kendujhar,50,12
OR_Kendujhar,135,13
OR_Kendujhar,97,14
OR_Kendujhar,118,15
OR_Kendujhar,281,16
OR_Kendujhar,223,17
OR_Kendujhar,160,18
OR_Kendujhar,227,19
OR_Kendujhar,367,20
OR_Kendujhar,537,21
OR_Kendujhar,487,22
OR_Kendujhar,504,23
OR_Kendujhar,482,24
OR_Kendujhar,824,25
OR_Kendujhar,525,26
OR_Kendujhar,356,27
OR_Kendujhar,448,28
OR_Kendujhar,392,29
OR_Kendujhar,388,30
OR_Kendujhar,303,31
OR_Kendujhar,242,32
OR_Kendujhar,253,33
OR_Kendujhar,120,34
OR_Kendujhar,75,35
OR_Kendujhar,47,36
OR_Kendujhar,71,37
OR_Kendujhar,63,38
OR_Kendujhar,49,39
OR_Kendujhar,36,40
OR_Kendujhar,14,41
OR_Kendujhar,10,42
OR_Kendujhar,8,43
OR_Kendujhar,15,44
OR_Kendujhar,14,45
OR_Kendujhar,2,46
OR_Kendujhar,6,47
OR_Kendujhar,8,48
OR_Kendujhar,3,49
OR_Kendujhar,6,50
OR_Kendujhar,22,51
OR_Kendujhar,105,52
OR_Kendujhar,502,53
OR_Kendujhar,945,54
OR_Kendujhar,1159,55
OR_Kendujhar,1107,56
OR_Kendujhar,1427,57
OR_Kendujhar,1391,58
OR_Kendujhar,842,59
OR_Kendujhar,1234,60
OR_Kendujhar,887,61
OR_Kendujhar,565,62
OR_Kendujhar,462,63
OR_Kendujhar,486,64
OR_Kendujhar,462,65
OR_Kendujhar,346,66
OR_Kendujhar,217,67
OR_Kendujhar,145,68
OR_Kendujhar,115,69
OR_Kendujhar,115,70
OR_Khordha,0,1
OR_Khordha,0,2
OR_Khordha,47,3
OR_Khordha,3,4
OR_Khordha,6,5
OR_Khordha,18,6
OR_Khordha,57,7
OR_Khordha,95,8
OR_Khordha,108,9
OR_Khordha,105,10
OR_Khordha,332,11
OR_Khordha,173,12
OR_Khordha,287,13
OR_Khordha,634,14
OR_Khordha,985,15
OR_Khordha,1635,16
OR_Khordha,1618,17
OR_Khordha,2059,18
OR_Khordha,3126,19
OR_Khordha,4174,20
OR_Khordha,5156,21
OR_Khordha,4822,22
OR_Khordha,4705,23
OR_Khordha,4935,24
OR_Khordha,4478,25
OR_Khordha,3597,26
OR_Khordha,2506,27
OR_Khordha,1722,28
OR_Khordha,1233,29
OR_Khordha,1127,30
OR_Khordha,719,31
OR_Khordha,594,32
OR_Khordha,407,33
OR_Khordha,305,34
OR_Khordha,306,35
OR_Khordha,279,36
OR_Khordha,234,37
OR_Khordha,155,38
OR_Khordha,107,39
OR_Khordha,72,40
OR_Khordha,64,41
OR_Khordha,43,42
OR_Khordha,56,43
OR_Khordha,41,44
OR_Khordha,28,45
OR_Khordha,46,46
OR_Khordha,57,47
OR_Khordha,54,48
OR_Khordha,67,49
OR_Khordha,203,50
OR_Khordha,378,51
OR_Khordha,888,52
OR_Khordha,2380,53
OR_Khordha,6085,54
OR_Khordha,8888,55
OR_Khordha,9950,56
OR_Khordha,11115,57
OR_Khordha,10435,58
OR_Khordha,8698,59
OR_Khordha,8006,60
OR_Khordha,5703,61
OR_Khordha,4021,62
OR_Khordha,3515,63
OR_Khordha,3472,64
OR_Khordha,3189,65
OR_Khordha,3202,66
OR_Khordha,3233,67
OR_Khordha,3115,68
OR_Khordha,2712,69
OR_Khordha,2639,70
OR_Koraput,0,1
OR_Koraput,0,2
OR_Koraput,1,3
OR_Koraput,0,4
OR_Koraput,0,5
OR_Koraput,0,6
OR_Koraput,7,7
OR_Koraput,6,8
OR_Koraput,3,9
OR_Koraput,7,10
OR_Koraput,4,11
OR_Koraput,29,12
OR_Koraput,38,13
OR_Koraput,130,14
OR_Koraput,219,15
OR_Koraput,373,16
OR_Koraput,327,17
OR_Koraput,569,18
OR_Koraput,731,19
OR_Koraput,795,20
OR_Koraput,742,21
OR_Koraput,678,22
OR_Koraput,688,23
OR_Koraput,567,24
OR_Koraput,392,25
OR_Koraput,298,26
OR_Koraput,265,27
OR_Koraput,281,28
OR_Koraput,219,29
OR_Koraput,171,30
OR_Koraput,117,31
OR_Koraput,61,32
OR_Koraput,36,33
OR_Koraput,49,34
OR_Koraput,17,35
OR_Koraput,23,36
OR_Koraput,6,37
OR_Koraput,11,38
OR_Koraput,4,39
OR_Koraput,6,40
OR_Koraput,8,41
OR_Koraput,2,42
OR_Koraput,1,43
OR_Koraput,3,44
OR_Koraput,7,45
OR_Koraput,4,46
OR_Koraput,0,47
OR_Koraput,2,48
OR_Koraput,3,49
OR_Koraput,16,50
OR_Koraput,17,51
OR_Koraput,49,52
OR_Koraput,95,53
OR_Koraput,323,54
OR_Koraput,523,55
OR_Koraput,933,56
OR_Koraput,1244,57
OR_Koraput,1939,58
OR_Koraput,1548,59
OR_Koraput,1291,60
OR_Koraput,950,61
OR_Koraput,500,62
OR_Koraput,495,63
OR_Koraput,433,64
OR_Koraput,297,65
OR_Koraput,165,66
OR_Koraput,64,67
OR_Koraput,47,68
OR_Koraput,42,69
OR_Koraput,20,70
OR_Malkangiri,0,1
OR_Malkangiri,0,2
OR_Malkangiri,0,3
OR_Malkangiri,0,4
OR_Malkangiri,0,5
OR_Malkangiri,8,6
OR_Malkangiri,11,7
OR_Malkangiri,2,8
OR_Malkangiri,4,9
OR_Malkangiri,26,10
OR_Malkangiri,7,11
OR_Malkangiri,53,12
OR_Malkangiri,23,13
OR_Malkangiri,140,14
OR_Malkangiri,107,15
OR_Malkangiri,185,16
OR_Malkangiri,270,17
OR_Malkangiri,320,18
OR_Malkangiri,539,19
OR_Malkangiri,549,20
OR_Malkangiri,271,21
OR_Malkangiri,205,22
OR_Malkangiri,331,23
OR_Malkangiri,371,24
OR_Malkangiri,374,25
OR_Malkangiri,329,26
OR_Malkangiri,308,27
OR_Malkangiri,216,28
OR_Malkangiri,188,29
OR_Malkangiri,184,30
OR_Malkangiri,56,31
OR_Malkangiri,55,32
OR_Malkangiri,32,33
OR_Malkangiri,20,34
OR_Malkangiri,21,35
OR_Malkangiri,7,36
OR_Malkangiri,6,37
OR_Malkangiri,4,38
OR_Malkangiri,5,39
OR_Malkangiri,11,40
OR_Malkangiri,0,41
OR_Malkangiri,2,42
OR_Malkangiri,0,43
OR_Malkangiri,2,44
OR_Malkangiri,1,45
OR_Malkangiri,2,46
OR_Malkangiri,1,47
OR_Malkangiri,0,48
OR_Malkangiri,0,49
OR_Malkangiri,0,50
OR_Malkangiri,2,51
OR_Malkangiri,2,52
OR_Malkangiri,19,53
OR_Malkangiri,104,54
OR_Malkangiri,225,55
OR_Malkangiri,440,56
OR_Malkangiri,520,57
OR_Malkangiri,730,58
OR_Malkangiri,713,59
OR_Malkangiri,749,60
OR_Malkangiri,634,61
OR_Malkangiri,434,62
OR_Malkangiri,444,63
OR_Malkangiri,497,64
OR_Malkangiri,288,65
OR_Malkangiri,216,66
OR_Malkangiri,145,67
OR_Malkangiri,57,68
OR_Malkangiri,37,69
OR_Malkangiri,43,70
OR_Mayurbhanj,0,1
OR_Mayurbhanj,0,2
OR_Mayurbhanj,0,3
OR_Mayurbhanj,8,4
OR_Mayurbhanj,3,5
OR_Mayurbhanj,3,6
OR_Mayurbhanj,3,7
OR_Mayurbhanj,53,8
OR_Mayurbhanj,38,9
OR_Mayurbhanj,31,10
OR_Mayurbhanj,42,11
OR_Mayurbhanj,72,12
OR_Mayurbhanj,74,13
OR_Mayurbhanj,128,14
OR_Mayurbhanj,76,15
OR_Mayurbhanj,160,16
OR_Mayurbhanj,170,17
OR_Mayurbhanj,316,18
OR_Mayurbhanj,824,19
OR_Mayurbhanj,1077,20
OR_Mayurbhanj,1541,21
OR_Mayurbhanj,852,22
OR_Mayurbhanj,965,23
OR_Mayurbhanj,1070,24
OR_Mayurbhanj,983,25
OR_Mayurbhanj,800,26
OR_Mayurbhanj,852,27
OR_Mayurbhanj,651,28
OR_Mayurbhanj,540,29
OR_Mayurbhanj,575,30
OR_Mayurbhanj,524,31
OR_Mayurbhanj,355,32
OR_Mayurbhanj,342,33
OR_Mayurbhanj,228,34
OR_Mayurbhanj,177,35
OR_Mayurbhanj,152,36
OR_Mayurbhanj,143,37
OR_Mayurbhanj,101,38
OR_Mayurbhanj,65,39
OR_Mayurbhanj,47,40
OR_Mayurbhanj,23,41
OR_Mayurbhanj,20,42
OR_Mayurbhanj,27,43
OR_Mayurbhanj,27,44
OR_Mayurbhanj,21,45
OR_Mayurbhanj,25,46
OR_Mayurbhanj,41,47
OR_Mayurbhanj,46,48
OR_Mayurbhanj,61,49
OR_Mayurbhanj,62,50
OR_Mayurbhanj,64,51
OR_Mayurbhanj,169,52
OR_Mayurbhanj,352,53
OR_Mayurbhanj,756,54
OR_Mayurbhanj,1551,55
OR_Mayurbhanj,1486,56
OR_Mayurbhanj,2082,57
OR_Mayurbhanj,3556,58
OR_Mayurbhanj,2482,59
OR_Mayurbhanj,3463,60
OR_Mayurbhanj,2108,61
OR_Mayurbhanj,1147,62
OR_Mayurbhanj,1184,63
OR_Mayurbhanj,1248,64
OR_Mayurbhanj,938,65
OR_Mayurbhanj,736,66
OR_Mayurbhanj,542,67
OR_Mayurbhanj,379,68
OR_Mayurbhanj,248,69
OR_Mayurbhanj,225,70
OR_Nabarangapur,0,1
OR_Nabarangapur,0,2
OR_Nabarangapur,0,3
OR_Nabarangapur,0,4
OR_Nabarangapur,0,5
OR_Nabarangapur,1,6
OR_Nabarangapur,1,7
OR_Nabarangapur,0,8
OR_Nabarangapur,0,9
OR_Nabarangapur,11,10
OR_Nabarangapur,22,11
OR_Nabarangapur,18,12
OR_Nabarangapur,36,13
OR_Nabarangapur,67,14
OR_Nabarangapur,27,15
OR_Nabarangapur,95,16
OR_Nabarangapur,69,17
OR_Nabarangapur,118,18
OR_Nabarangapur,268,19
OR_Nabarangapur,296,20
OR_Nabarangapur,321,21
OR_Nabarangapur,666,22
OR_Nabarangapur,668,23
OR_Nabarangapur,664,24
OR_Nabarangapur,498,25
OR_Nabarangapur,509,26
OR_Nabarangapur,316,27
OR_Nabarangapur,374,28
OR_Nabarangapur,233,29
OR_Nabarangapur,183,30
OR_Nabarangapur,123,31
OR_Nabarangapur,79,32
OR_Nabarangapur,53,33
OR_Nabarangapur,20,34
OR_Nabarangapur,11,35
OR_Nabarangapur,24,36
OR_Nabarangapur,23,37
OR_Nabarangapur,12,38
OR_Nabarangapur,5,39
OR_Nabarangapur,4,40
OR_Nabarangapur,4,41
OR_Nabarangapur,5,42
OR_Nabarangapur,1,43
OR_Nabarangapur,1,44
OR_Nabarangapur,2,45
OR_Nabarangapur,5,46
OR_Nabarangapur,8,47
OR_Nabarangapur,2,48
OR_Nabarangapur,8,49
OR_Nabarangapur,5,50
OR_Nabarangapur,30,51
OR_Nabarangapur,117,52
OR_Nabarangapur,617,53
OR_Nabarangapur,1244,54
OR_Nabarangapur,2134,55
OR_Nabarangapur,2591,56
OR_Nabarangapur,2087,57
OR_Nabarangapur,2574,58
OR_Nabarangapur,2068,59
OR_Nabarangapur,1467,60
OR_Nabarangapur,1129,61
OR_Nabarangapur,620,62
OR_Nabarangapur,348,63
OR_Nabarangapur,213,64
OR_Nabarangapur,130,65
OR_Nabarangapur,79,66
OR_Nabarangapur,70,67
OR_Nabarangapur,66,68
OR_Nabarangapur,23,69
OR_Nabarangapur,13,70
OR_Nayagarh,0,1
OR_Nayagarh,0,2
OR_Nayagarh,0,3
OR_Nayagarh,1,4
OR_Nayagarh,5,5
OR_Nayagarh,26,6
OR_Nayagarh,33,7
OR_Nayagarh,18,8
OR_Nayagarh,25,9
OR_Nayagarh,5,10
OR_Nayagarh,25,11
OR_Nayagarh,26,12
OR_Nayagarh,101,13
OR_Nayagarh,61,14
OR_Nayagarh,132,15
OR_Nayagarh,198,16
OR_Nayagarh,247,17
OR_Nayagarh,435,18
OR_Nayagarh,703,19
OR_Nayagarh,825,20
OR_Nayagarh,453,21
OR_Nayagarh,418,22
OR_Nayagarh,383,23
OR_Nayagarh,425,24
OR_Nayagarh,452,25
OR_Nayagarh,339,26
OR_Nayagarh,228,27
OR_Nayagarh,227,28
OR_Nayagarh,203,29
OR_Nayagarh,183,30
OR_Nayagarh,110,31
OR_Nayagarh,39,32
OR_Nayagarh,33,33
OR_Nayagarh,24,34
OR_Nayagarh,19,35
OR_Nayagarh,14,36
OR_Nayagarh,12,37
OR_Nayagarh,29,38
OR_Nayagarh,7,39
OR_Nayagarh,12,40
OR_Nayagarh,3,41
OR_Nayagarh,1,42
OR_Nayagarh,0,43
OR_Nayagarh,0,44
OR_Nayagarh,2,45
OR_Nayagarh,2,46
OR_Nayagarh,2,47
OR_Nayagarh,3,48
OR_Nayagarh,3,49
OR_Nayagarh,3,50
OR_Nayagarh,8,51
OR_Nayagarh,48,52
OR_Nayagarh,114,53
OR_Nayagarh,498,54
OR_Nayagarh,921,55
OR_Nayagarh,1476,56
OR_Nayagarh,1906,57
OR_Nayagarh,2067,58
OR_Nayagarh,1731,59
OR_Nayagarh,1729,60
OR_Nayagarh,1113,61
OR_Nayagarh,851,62
OR_Nayagarh,854,63
OR_Nayagarh,818,64
OR_Nayagarh,620,65
OR_Nayagarh,485,66
OR_Nayagarh,496,67
OR_Nayagarh,271,68
OR_Nayagarh,193,69
OR_Nayagarh,234,70
OR_Nuapada,0,1
OR_Nuapada,0,2
OR_Nuapada,0,3
OR_Nuapada,0,4
OR_Nuapada,0,5
OR_Nuapada,0,6
OR_Nuapada,18,7
OR_Nuapada,50,8
OR_Nuapada,6,9
OR_Nuapada,5,10
OR_Nuapada,2,11
OR_Nuapada,1,12
OR_Nuapada,4,13
OR_Nuapada,14,14
OR_Nuapada,6,15
OR_Nuapada,37,16
OR_Nuapada,20,17
OR_Nuapada,86,18
OR_Nuapada,55,19
OR_Nuapada,103,20
OR_Nuapada,338,21
OR_Nuapada,622,22
OR_Nuapada,658,23
OR_Nuapada,715,24
OR_Nuapada,598,25
OR_Nuapada,788,26
OR_Nuapada,549,27
OR_Nuapada,537,28
OR_Nuapada,401,29
OR_Nuapada,499,30
OR_Nuapada,278,31
OR_Nuapada,213,32
OR_Nuapada,279,33
OR_Nuapada,136,34
OR_Nuapada,71,35
OR_Nuapada,108,36
OR_Nuapada,80,37
OR_Nuapada,80,38
OR_Nuapada,41,39
OR_Nuapada,50,40
OR_Nuapada,56,41
OR_Nuapada,62,42
OR_Nuapada,21,43
OR_Nuapada,16,44
OR_Nuapada,19,45
OR_Nuapada,13,46
OR_Nuapada,3,47
OR_Nuapada,3,48
OR_Nuapada,16,49
OR_Nuapada,104,50
OR_Nuapada,333,51
OR_Nuapada,440,52
OR_Nuapada,1279,53
OR_Nuapada,3142,54
OR_Nuapada,2756,55
OR_Nuapada,2018,56
OR_Nuapada,2256,57
OR_Nuapada,1494,58
OR_Nuapada,408,59
OR_Nuapada,281,60
OR_Nuapada,176,61
OR_Nuapada,141,62
OR_Nuapada,103,63
OR_Nuapada,56,64
OR_Nuapada,43,65
OR_Nuapada,25,66
OR_Nuapada,38,67
OR_Nuapada,36,68
OR_Nuapada,17,69
OR_Nuapada,12,70
OR_Puri,0,1
OR_Puri,0,2
OR_Puri,1,3
OR_Puri,0,4
OR_Puri,17,5
OR_Puri,47,6
OR_Puri,22,7
OR_Puri,13,8
OR_Puri,48,9
OR_Puri,63,10
OR_Puri,37,11
OR_Puri,43,12
OR_Puri,62,13
OR_Puri,45,14
OR_Puri,188,15
OR_Puri,217,16
OR_Puri,415,17
OR_Puri,430,18
OR_Puri,787,19
OR_Puri,901,20
OR_Puri,970,21
OR_Puri,1769,22
OR_Puri,1838,23
OR_Puri,1528,24
OR_Puri,1012,25
OR_Puri,788,26
OR_Puri,500,27
OR_Puri,411,28
OR_Puri,375,29
OR_Puri,383,30
OR_Puri,290,31
OR_Puri,170,32
OR_Puri,157,33
OR_Puri,124,34
OR_Puri,134,35
OR_Puri,96,36
OR_Puri,111,37
OR_Puri,17,38
OR_Puri,58,39
OR_Puri,90,40
OR_Puri,122,41
OR_Puri,46,42
OR_Puri,39,43
OR_Puri,43,44
OR_Puri,34,45
OR_Puri,18,46
OR_Puri,35,47
OR_Puri,6,48
OR_Puri,14,49
OR_Puri,27,50
OR_Puri,55,51
OR_Puri,214,52
OR_Puri,575,53
OR_Puri,1765,54
OR_Puri,2145,55
OR_Puri,2816,56
OR_Puri,3083,57
OR_Puri,3033,58
OR_Puri,2652,59
OR_Puri,3002,60
